chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Cu-Y-O,Cu,Y,O,Y2Cu2O5_2882_POSCAR,35,local_max_drop,4.9604968,-0.27801000718471,-0.13365255291710462,-0.14435745426760535,4.429015,8.680869,0.03042063
Cu-Y-O,Cu,Y,O,Y2Cu2O5_510475_POSCAR,35,local_max_drop,8.7718246,-0.26625707571559,-0.1217077482432466,-0.1445493274723434,7.831986,15.350693,0.01539656
Cu-Y-O,Cu,Y,O,Y2CuO4_755924_POSCAR,35,local_max_drop,9.5176549565,-0.12956393786672,-0.052492378993610214,-0.07707155887310978,8.204875,16.081555,0.00657741
Cu-Y-O,Cu,Y,O,Y4Cu2O7_755210_POSCAR,35,local_max_drop,8.4720711773,-0.13333941605347,-0.051736871828690155,-0.08160254422477983,7.564349,14.826125,0.00671039
Cu-Y-O,Cu,Y,O,Y4Cu7O16_530641_POSCAR,35,local_max_drop,8.6519746502,-0.37280697962031,-0.21143276467236383,-0.16137421494794618,7.724977,15.140956,0.02809833
Cu-Y-O,Cu,Y,O,Y4_Cu2O5_3_1335004_POSCAR,35,local_max_drop,17.7859416,-0.48725231237829,-0.2827683624183194,-0.2044839499599706,15.880305,31.125398,0.0175081
Cu-Y-O,Cu,Y,O,Y4_Cu2O5_3_1338483_POSCAR,35,local_max_drop,8.7954986,-0.44282208056423,-0.25050077537267357,-0.19232130519155644,7.853124,15.392123,0.03136306
Cu-Y-O,Cu,Y,O,Y6Cu11O24_867628_POSCAR,35,local_max_drop,8.6790642044,-0.29051458770857,-0.16677715527622458,-0.12373743243234545,7.749164,15.188362,0.02196305
Cu-Y-O,Cu,Y,O,YCuO3_1333124_POSCAR,35,local_max_drop,8.9643993945,-0.20447867489017,-0.09877153599350684,-0.10570713889666315,7.727931,15.146744,0.01310456
Cu-Y-O,Cu,Y,O,YCuO3_1340758_POSCAR,35,local_max_drop,7.3668392,-0.17235293614758,-0.078320479016644,-0.09403245713093598,6.577535,12.891969,0.01195542
