chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Cr-V-S,Cr,V,S,V4_CrS2_5_1217039_POSCAR,35,local_max_drop,7.6783665592,-0.21272225907771,-0.12086564474541317,-0.09185661433229683,7.129912,13.437141,0.01806338
Cr-V-S,Cr,V,S,V_Cr7S10_2_1216997_POSCAR,35,local_max_drop,8.8334128544,-0.30405224829065,-0.2069540609203309,-0.09709818737031908,8.179086,16.031009,0.02556039
Cr-V-S,Cr,V,S,V_CrS2_2_1025224_POSCAR,35,global_gradient_fallback,7.8211164825,-0.05396170869178,-0.04904118294045466,-0.004920525751325337,6.662433,14.193878,0.00688233
Cr-V-S,Cr,V,S,V_CrS2_2_1216843_POSCAR,35,global_gradient_fallback,4.5032361652,-0.056491785416644,-0.0506692960951407,-0.005822489321503296,3.83609,8.17254,0.0124048
