chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
W-Y-O,W,Y,O,Y10W2O21_556220_POSCAR,35,local_max_drop,14.9012724,-1.0446564578558,-0.4243174739071879,-0.6203389839486121,13.304707,26.077227,0.03060603
W-Y-O,W,Y,O,Y2W2O7_1323899_POSCAR,35,local_max_drop,8.9750207037,-0.16170928436125,-0.08477257327798227,-0.07693671108326774,7.692875,15.706286,0.01078497
W-Y-O,W,Y,O,Y2W2O9_2912455_POSCAR,35,local_max_drop,13.530122802,-0.25627860247451,-0.17770754640822062,-0.07857105606628939,12.080467,23.677715,0.01476855
W-Y-O,W,Y,O,Y2W2O9_770639_POSCAR,35,local_max_drop,13.6491782,-0.25513231865975,-0.16797978919882545,-0.08715252946092455,11.699296,23.886062,0.01382034
W-Y-O,W,Y,O,Y2W2O9_772342_POSCAR,35,local_max_drop,7.79811595,-0.25005544782109,-0.14946861674219222,-0.10058683107889779,6.722514,13.176127,0.02281266
W-Y-O,W,Y,O,Y2W2O9_772441_POSCAR,35,local_max_drop,13.727687372,-0.2566778266506,-0.17671420386942766,-0.07996362278117236,11.766589,24.023453,0.01465153
W-Y-O,W,Y,O,Y2WO6_30539_POSCAR,35,local_max_drop,7.575196198,-0.20851992705228,-0.1037213678304665,-0.10479855922181351,6.530342,12.799469,0.01576922
W-Y-O,W,Y,O,Y2WO6_559085_POSCAR,35,local_max_drop,7.6861223,-0.41819159876316,-0.21015179254827118,-0.2080398062148888,6.360929,12.986896,0.03223257
W-Y-O,W,Y,O,Y2WO6_559510_POSCAR,35,local_max_drop,7.7505086075,-0.22875976419604,-0.1118685202223895,-0.1168912439736505,6.681473,13.095687,0.01681635
W-Y-O,W,Y,O,Y6WO12_19005_POSCAR,35,local_max_drop,9.2308703774,-0.16244745348436,-0.05946707040562926,-0.10298038307873073,7.957647,15.596988,0.00729776
W-Y-O,W,Y,O,YWO2_1207640_POSCAR,35,local_max_drop,8.0291931533,-0.15580982978838,-0.07369098616173063,-0.08211884362664938,7.168922,14.051088,0.01028437
W-Y-O,W,Y,O,YWO3_1369924_POSCAR,35,local_max_drop,7.7647542,-0.16183538924572,-0.0807623220523209,-0.0810730671933991,6.932816,13.58832,0.01176785
W-Y-O,W,Y,O,YWO3_1375712_POSCAR,35,local_max_drop,8.701215292,-0.23203283446611,-0.11690556239334873,-0.11512727207276127,7.768942,15.227127,0.01524485
