chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Cr-Fe-O,Cr,Fe,O,Cr10Fe5O24_771184_POSCAR,35,local_max_drop,8.0855981073,-0.29261471399251,-0.18305516604351812,-0.10955954794899186,7.486665,14.673863,0.02457281
Cr-Fe-O,Cr,Fe,O,Cr2FeO4_1104680_POSCAR,35,global_gradient_fallback,6.576437697,-0.10172255480281,-0.0960803525689031,-0.005642202233906907,6.31338,12.889818,0.0139577
Cr-Fe-O,Cr,Fe,O,Cr2FeO4_1104802_POSCAR,35,global_gradient_fallback,3.8368265,-0.15467188329872,-0.10499308345381492,-0.049678799844905086,3.394116,7.230942,0.02844801
Cr-Fe-O,Cr,Fe,O,Cr2FeO4_1192780_POSCAR,35,local_max_drop,3.9420095,-0.29353781638468,-0.18363051872811179,-0.10990729765656823,3.638778,7.429172,0.04805484
Cr-Fe-O,Cr,Fe,O,Cr2FeO4_20168_POSCAR,35,global_gradient_fallback,6.6347673363,-0.10672114420405,-0.08907668528305605,-0.01764445892099395,6.124401,12.503985,0.01366444
Cr-Fe-O,Cr,Fe,O,Cr2FeO4_35432_POSCAR,35,global_gradient_fallback,6.6927638831,-0.11195394978809,-0.10517340129326888,-0.006780548494821112,6.157343,13.117817,0.01519275
Cr-Fe-O,Cr,Fe,O,Cr3FeO6_1244873_POSCAR,35,local_max_drop,12.3860227972,-0.58055995484461,-0.41016290063192695,-0.17039705421268303,11.46854,22.478338,0.03637067
Cr-Fe-O,Cr,Fe,O,Cr3FeO6_1244931_POSCAR,35,local_max_drop,13.6719854872,-0.53250675744006,-0.39093694880122837,-0.14156980863883167,12.659246,24.812122,0.03126027
Cr-Fe-O,Cr,Fe,O,Cr3FeO6_1244976_POSCAR,35,local_max_drop,14.2564840626,-0.51565268074783,-0.3853407642045599,-0.13031191654327007,12.67243,25.872878,0.02960271
Cr-Fe-O,Cr,Fe,O,Cr3FeO6_1245016_POSCAR,35,local_max_drop,13.4198630375,-0.53960783135335,-0.4087911739859416,-0.13081665736740838,12.425799,24.354566,0.03345948
Cr-Fe-O,Cr,Fe,O,Cr3FeO6_1245083_POSCAR,35,local_max_drop,11.2620597629,-0.60156882704754,-0.4928671443770299,-0.10870168267051011,10.189483,26.278139,0.03002565
Cr-Fe-O,Cr,Fe,O,Cr3_FeO4_2_756710_POSCAR,35,global_gradient_fallback,6.7165285658,-0.081684829754546,-0.0682328116795898,-0.01345201807495619,6.199873,12.658073,0.01028389
Cr-Fe-O,Cr,Fe,O,Cr7FeO12_1244957_POSCAR,35,local_max_drop,12.2734550407,-0.57808523696717,-0.38720169355011447,-0.1908835434170555,11.36431,22.274048,0.03430489
Cr-Fe-O,Cr,Fe,O,Cr7FeO12_1245032_POSCAR,35,local_max_drop,12.4937521935,-0.59569036023432,-0.40572833168597566,-0.18996202854834432,11.568289,22.673847,0.03548087
Cr-Fe-O,Cr,Fe,O,Cr7FeO12_1245071_POSCAR,35,local_max_drop,13.5662966989,-0.6040606386299,-0.39238986330281456,-0.21167077532708545,12.561386,24.620316,0.03152422
Cr-Fe-O,Cr,Fe,O,Cr7FeO12_1245230_POSCAR,35,local_max_drop,12.0315364603,-0.57306150472493,-0.4014849472904146,-0.1715765574345154,11.140312,21.835011,0.03647702
Cr-Fe-O,Cr,Fe,O,Cr7FeO12_1245235_POSCAR,35,local_max_drop,13.3717331103,-0.51838268894392,-0.34790756640365295,-0.1704751225402671,12.381234,24.267219,0.02805286
Cr-Fe-O,Cr,Fe,O,Cr7FeO12_1245241_POSCAR,35,local_max_drop,13.0022056775,-0.55712406203919,-0.3947449083449877,-0.16237915369420225,12.039079,23.596595,0.03314058
Cr-Fe-O,Cr,Fe,O,CrFe7O12_1245166_POSCAR,35,local_max_drop,13.4968036742,-0.47272057176476,-0.3338509636703088,-0.1388696080944512,12.458588,25.436284,0.02498407
Cr-Fe-O,Cr,Fe,O,CrFeO3_1078458_POSCAR,35,global_gradient_fallback,5.8030539557,-0.078901735785387,-0.061180657614726526,-0.01772107817066048,5.356665,10.936525,0.01076793
Cr-Fe-O,Cr,Fe,O,CrFeO3_1244905_POSCAR,35,local_max_drop,13.4891097406,-0.48874357147835,-0.4006469920335791,-0.0880965794447709,12.970298,25.421784,0.030305
Cr-Fe-O,Cr,Fe,O,CrFeO3_1245072_POSCAR,35,local_max_drop,13.4333333442,-0.49362314055346,-0.4073788463451232,-0.08624429420833679,12.4,25.316667,0.03101711
Cr-Fe-O,Cr,Fe,O,CrFeO3_1245144_POSCAR,35,local_max_drop,13.2849773952,-0.47446476003189,-0.37502239769336054,-0.09944236233852943,12.263056,25.037073,0.02858052
Cr-Fe-O,Cr,Fe,O,CrFeO3_1245179_POSCAR,35,local_max_drop,12.9359959047,-0.52031957748899,-0.43073778582646993,-0.08958179166252012,12.438458,24.379377,0.03418498
Cr-Fe-O,Cr,Fe,O,CrFeO3_1245204_POSCAR,35,local_max_drop,13.4674504635,-0.490852168323,-0.36753529099702176,-0.12331687732597824,12.469862,24.440929,0.0299263
Cr-Fe-O,Cr,Fe,O,CrFeO3_1245260_POSCAR,35,local_max_drop,12.4673240999,-0.49924185937196,-0.4120190685750163,-0.08722279079694367,11.508299,23.496111,0.03379991
Cr-Fe-O,Cr,Fe,O,Cr_FeO2_3_1244915_POSCAR,35,local_max_drop,13.4773814904,-0.4553884964579,-0.3391461583251691,-0.11624233813273094,12.44066,25.399681,0.02547179
Cr-Fe-O,Cr,Fe,O,Cr_FeO2_3_1245073_POSCAR,35,local_max_drop,13.55888561,-0.47526482913087,-0.3551045388901305,-0.12016029024073949,12.515894,25.553284,0.02661891
Cr-Fe-O,Cr,Fe,O,Cr_FeO2_3_1245256_POSCAR,35,local_max_drop,13.213693987,-0.46290969407132,-0.33760488803914335,-0.12530480603217664,12.197256,24.902731,0.02581211
Cr-Fe-O,Cr,Fe,O,Cr_FeO2_3_1245289_POSCAR,35,local_max_drop,12.8522419493,-0.48892518005141,-0.3562898944390785,-0.1326352856123315,11.863608,24.221533,0.02810389
