chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Ni-Zn-O,Ni,Zn,O,Zn2Ni11O13_1101164_POSCAR,35,local_max_drop,3.7504236625,-0.37931950275264,-0.15790006276226562,-0.22141943999037436,3.45039,7.35083,0.03884148
Ni-Zn-O,Ni,Zn,O,Zn2Ni2O5_1366467_POSCAR,35,local_max_drop,4.59652875,-0.1620885138156,-0.09198350553234422,-0.07010500828325578,4.228806,9.009196,0.01892267
Ni-Zn-O,Ni,Zn,O,Zn2Ni3O5_759178_POSCAR,35,local_max_drop,4.9970509605,-0.13482814259973,-0.06101782746194612,-0.07381031513778388,4.597287,9.79422,0.01143411
Ni-Zn-O,Ni,Zn,O,Zn2Ni3O8_1042880_POSCAR,35,local_max_drop,7.479654624,-0.17600693682466,-0.10792256603095257,-0.06808437079370744,7.191976,14.096272,0.01410969
Ni-Zn-O,Ni,Zn,O,Zn2Ni9O13_1045893_POSCAR,35,local_max_drop,6.2983404847,-0.29841918532431,-0.13360448534691538,-0.16481469997739462,5.794473,12.344747,0.01953856
Ni-Zn-O,Ni,Zn,O,Zn3Ni7O10_754030_POSCAR,35,local_max_drop,3.7623225,-0.27827653048482,-0.12193628686077752,-0.15634024362404247,3.461337,7.374152,0.03014205
Ni-Zn-O,Ni,Zn,O,ZnNi2O5_1402767_POSCAR,35,global_gradient_fallback,4.78929625,-0.081669130863443,-0.04427915965940938,-0.037389971204033624,4.406153,9.387021,0.00814306
Ni-Zn-O,Ni,Zn,O,ZnNi3O7_1044386_POSCAR,35,local_max_drop,6.8614611,-0.23907920683497,-0.13120123190546032,-0.10787797492950968,6.333656,12.931215,0.01832773
Ni-Zn-O,Ni,Zn,O,ZnNi4O5_1215636_POSCAR,35,local_max_drop,3.7258571129,-0.14319630159183,-0.061230724943425116,-0.08196557664840488,3.427789,7.30268,0.01521495
Ni-Zn-O,Ni,Zn,O,ZnNi4O5_1215686_POSCAR,35,local_max_drop,5.1139462211,-0.14362449733085,-0.06080130900825482,-0.08282318832259519,4.704831,10.023335,0.01100492
Ni-Zn-O,Ni,Zn,O,ZnNi4O5_1215716_POSCAR,35,local_max_drop,5.7342750451,-0.14377181572287,-0.060726323352665305,-0.0830454923702047,5.275533,11.239179,0.00979918
Ni-Zn-O,Ni,Zn,O,ZnNi4O5_1215738_POSCAR,35,local_max_drop,4.8515415974,-0.14363191736309,-0.06080419429620233,-0.08282772306688767,4.463418,9.509022,0.0116114
Ni-Zn-O,Ni,Zn,O,ZnNi4O5_765902_POSCAR,35,local_max_drop,8.2184725793,-0.28766048642328,-0.1214379478305324,-0.1662225385927476,7.560995,16.108206,0.01367375
Ni-Zn-O,Ni,Zn,O,ZnNi9O10_753454_POSCAR,35,local_max_drop,6.2729539389,-0.2966671615182,-0.12133129674244034,-0.17533586477575966,5.771118,12.29499,0.01780158
Ni-Zn-O,Ni,Zn,O,ZnNi9O10_753807_POSCAR,35,local_max_drop,6.4365936741,-0.29670959616816,-0.1212908202311689,-0.17541877593699112,5.921666,12.615724,0.01734167
Ni-Zn-O,Ni,Zn,O,ZnNiO2_1046933_POSCAR,35,local_max_drop,7.6558108821,-0.14134267068247,-0.07501314595573413,-0.06632952472673587,6.772448,14.428259,0.0098414
Ni-Zn-O,Ni,Zn,O,ZnNiO2_1215685_POSCAR,35,local_max_drop,3.7786107,-0.20847458688712,-0.09817577857869018,-0.11029880830842982,3.476322,7.406077,0.02446686
Ni-Zn-O,Ni,Zn,O,ZnNiO2_1395801_POSCAR,35,local_max_drop,3.7004308208,-0.13602948837697,-0.07139441139554445,-0.06463507698142554,3.273458,6.973889,0.01919051
Ni-Zn-O,Ni,Zn,O,ZnNiO2_1400332_POSCAR,35,local_max_drop,3.8402165459,-0.1479870215102,-0.07917922733431423,-0.06880779417588576,3.397115,7.237331,0.02076327
Ni-Zn-O,Ni,Zn,O,ZnNiO3_1378884_POSCAR,35,local_max_drop,6.5698698,-0.16951988097541,-0.09645040163492381,-0.07306947934048617,6.064495,12.381678,0.01483148
Ni-Zn-O,Ni,Zn,O,Zn_Ni2O3_2_1043670_POSCAR,35,local_max_drop,6.3630844,-0.26747954740349,-0.12172071654464815,-0.14575883085884184,5.854038,12.471645,0.01764344
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1040979_POSCAR,35,local_max_drop,7.6256250305,-0.3617709491933,-0.1968381774507086,-0.16493277174259138,7.039038,14.37137,0.02559836
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1041154_POSCAR,35,local_max_drop,7.660616704,-0.36225500427362,-0.19508705571903415,-0.16716794855458586,7.071338,14.437316,0.0253188
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1041962_POSCAR,35,local_max_drop,6.6844901065,-0.12211663155206,-0.06406669101784515,-0.05804994053421485,6.170299,12.597693,0.0095614
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1047462_POSCAR,35,local_max_drop,6.5461133853,-0.12437641437571,-0.06503441413891446,-0.059342000236795533,6.29434,12.336906,0.00968271
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1047707_POSCAR,35,local_max_drop,3.62844625,-0.14611771482658,-0.07497090394456268,-0.07114681088201733,3.483308,7.111755,0.01914787
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1048547_POSCAR,35,local_max_drop,7.3172069658,-0.12406724306947,-0.06599982433639377,-0.058067418733076234,7.035776,13.790121,0.00881804
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1048912_POSCAR,35,local_max_drop,6.6301349029,-0.121584322047,-0.06318552190716278,-0.05839880013983721,6.120125,12.495254,0.00943646
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1333466_POSCAR,35,local_max_drop,6.6604078341,-0.36925616022667,-0.20052690276722027,-0.16872925745944975,6.148069,12.552307,0.03002443
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1340027_POSCAR,35,local_max_drop,6.4975027,-0.2430522184378,-0.11837006707482879,-0.12468215136297121,5.997695,12.245294,0.01762724
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1376390_POSCAR,35,local_max_drop,3.7514269,-0.28385660980888,-0.14862575265199235,-0.13523085715688765,3.31857,7.069997,0.03965859
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1400858_POSCAR,35,local_max_drop,7.1904702237,-0.12122681762498,-0.061195961939793285,-0.060030855685186714,6.637357,13.551271,0.00835652
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1656374_POSCAR,35,local_max_drop,6.6787180799,-0.48703228395638,-0.27020590181933973,-0.21682638213704025,6.164971,12.586815,0.04047872
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_2215220_POSCAR,35,local_max_drop,6.5878275822,-0.1215547930777,-0.06285883764716442,-0.058695955430535574,6.081072,12.415521,0.00938187
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_768586_POSCAR,35,local_max_drop,6.5143901481,-0.12562174202516,-0.06551011544597463,-0.06011162657918537,6.013283,12.27712,0.0098178
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_4_1041362_POSCAR,35,local_max_drop,7.7019587623,-0.17357622500731,-0.08250629309077925,-0.09106993191653073,6.27567,13.977629,0.01057419
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_4_1048812_POSCAR,35,global_gradient_fallback,6.6255403851,-0.063088105477609,-0.05152715555593086,-0.011560949921678138,6.360519,12.986059,0.00690962
