chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Mn-Zn-O,Mn,Zn,O,Mn11ZnO16_861549_POSCAR,35,local_max_drop,8.392204341,-0.24763111804902,-0.12148932848780097,-0.12614178956121902,7.459737,15.230297,0.01510362
Mn-Zn-O,Mn,Zn,O,Mn2Zn3O7_1378139_POSCAR,35,local_max_drop,12.699557406,-0.18344071537919,-0.11467954858133321,-0.06876116679785678,11.288495,23.047345,0.00983783
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1041069_POSCAR,35,local_max_drop,8.0627250947,-0.33264397639324,-0.18017614056390766,-0.15246783582933235,7.442515,15.195136,0.02195373
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1041340_POSCAR,35,local_max_drop,7.6871140912,-0.33836455302186,-0.18480632501845656,-0.15355822800340346,7.095798,14.487253,0.02376165
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1041477_POSCAR,35,local_max_drop,3.9213083,-0.25671407373948,-0.12460849211331654,-0.13210558162616348,3.016391,7.390158,0.03117635
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1041901_POSCAR,35,global_gradient_fallback,6.563473901,-0.10160811431472,-0.06605922540414202,-0.035548888910577975,5.513318,12.864409,0.00929836
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1047343_POSCAR,35,global_gradient_fallback,6.877647393,-0.11338909089968,-0.06315114052739758,-0.05023795037228242,6.084073,12.96172,0.00906234
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1047660_POSCAR,35,local_max_drop,6.714824857,-0.13913395562962,-0.06274885379836825,-0.07638510183125174,5.16525,12.654862,0.00918817
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1048875_POSCAR,35,global_gradient_fallback,6.5884541698,-0.08637837749635,-0.06689453358090561,-0.019483843915444388,6.061378,12.91337,0.00936403
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1331108_POSCAR,35,local_max_drop,8.206114273,-0.3361732441997,-0.18485357921160625,-0.15131966498809377,7.294324,14.892578,0.02420532
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1332857_POSCAR,35,local_max_drop,7.824073092,-0.4514558903982,-0.25423187903982186,-0.19722401135837814,7.222221,14.745369,0.03231805
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1341462_POSCAR,35,local_max_drop,3.9105963,-0.26862879811278,-0.12543802542725346,-0.14319077268552655,3.008151,7.36997,0.0315394
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1367059_POSCAR,35,local_max_drop,6.9879375,-0.22130545079358,-0.10902261478873956,-0.11228283600484043,5.952687,12.681812,0.0162919
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1378586_POSCAR,35,local_max_drop,8.2659663,-0.21861420764321,-0.11038360047030299,-0.108230607172907,7.347526,15.001198,0.01400039
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1388705_POSCAR,35,local_max_drop,6.8432827892,-0.11927392527942,-0.05934515261759638,-0.05992877266182362,6.316876,12.896956,0.00850803
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_1403324_POSCAR,35,global_gradient_fallback,7.6543968294,-0.079740166803724,-0.062040154621058115,-0.01770001218266589,7.042045,15.002618,0.00739448
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_18751_POSCAR,35,global_gradient_fallback,6.5775631795,-0.083191274247468,-0.06470448907786709,-0.01848678516960091,5.818614,12.396177,0.00960299
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_2234965_POSCAR,35,global_gradient_fallback,6.7081301332,-0.11002943169911,-0.06361201248330829,-0.04641741921580171,5.934115,12.642245,0.00932495
Mn-Zn-O,Mn,Zn,O,Mn2ZnO4_2236380_POSCAR,35,global_gradient_fallback,3.6920568953,-0.097880769109304,-0.055037217300563705,-0.0428435518087403,3.26605,6.958107,0.01448927
Mn-Zn-O,Mn,Zn,O,Mn3Zn2O8_1042798_POSCAR,35,global_gradient_fallback,7.7548221855,-0.12851341961839,-0.10351923469521848,-0.024994184923171514,6.893175,14.073566,0.01376215
Mn-Zn-O,Mn,Zn,O,Mn3ZnO10_1180467_POSCAR,35,global_gradient_fallback,9.518177775,-0.11011045614389,-0.06473224698561171,-0.045378209158278296,8.460602,17.27373,0.00660721
Mn-Zn-O,Mn,Zn,O,Mn3ZnO10_1193234_POSCAR,35,global_gradient_fallback,9.4687982525,-0.10678290468838,-0.06273042667593415,-0.044052478012445856,8.41671,17.184115,0.00640501
Mn-Zn-O,Mn,Zn,O,Mn3ZnO10_1193625_POSCAR,35,global_gradient_fallback,9.0815655222,-0.10688397365583,-0.07104047614388656,-0.035843497511943434,8.072503,16.48136,0.00778611
Mn-Zn-O,Mn,Zn,O,Mn3ZnO7_1044337_POSCAR,35,local_max_drop,7.7733026,-0.20821112910144,-0.12940453055256437,-0.07880659854887562,7.218067,13.60328,0.01822534
Mn-Zn-O,Mn,Zn,O,Mn3ZnO7_1192094_POSCAR,35,global_gradient_fallback,8.2539463956,-0.084995427843578,-0.07113321196543386,-0.013862215878144138,7.642543,14.979384,0.00838492
Mn-Zn-O,Mn,Zn,O,Mn3ZnO7_1210738_POSCAR,35,global_gradient_fallback,8.9727204018,-0.10517955596236,-0.057014427133291405,-0.0481651288290686,7.975751,16.283826,0.00607375
Mn-Zn-O,Mn,Zn,O,Mn4ZnO6_1042996_POSCAR,35,local_max_drop,6.931390752,-0.2456909746867,-0.11222981276201908,-0.13346116192468094,6.131615,13.063006,0.01617562
Mn-Zn-O,Mn,Zn,O,Mn4ZnO8_1045565_POSCAR,35,global_gradient_fallback,7.1907109138,-0.069746227326934,-0.04775880796756229,-0.021987419359371714,6.637579,13.551724,0.00632442
