chemsys,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Cr-O,CrO2_2214915_POSCAR,35,global_gradient_fallback,3.9540122999,-0.058180267462538,-0.04421204096963042,-0.013968226492907583,3.514678,7.1758,0.01154052
Cr-O,CrO2_25302_POSCAR,35,global_gradient_fallback,3.8466662917,-0.015609952581226,-0.009713300800702642,-0.005896651780523357,3.419259,6.980987,0.00254585
Cr-O,CrO2_714929_POSCAR,35,global_gradient_fallback,3.4989100866,-0.031577527941475,-0.02040767103231614,-0.011169856909158862,3.110142,6.349874,0.00590713
Cr-O,CrO_1178414_POSCAR,35,local_max_drop,20.7674975,-0.15417424141458,-0.0833853338631135,-0.0707889075514665,19.936798,40.704295,0.00383424
Cr-O,CrO_1178416_POSCAR,35,global_gradient_fallback,3.883840076,-0.0485181631727,-0.031161004912941454,-0.01735715825975855,3.262426,7.612327,0.0077436
Cr-O,CrO_1272524_POSCAR,35,global_gradient_fallback,3.8452551407,-0.091008429988342,-0.058334935298954727,-0.03267349468938727,3.383825,7.5367,0.0145498
Cr-O,CrO_1273363_POSCAR,35,global_gradient_fallback,3.6278633164,-0.049360478631039,-0.02905374898143569,-0.020306729649603308,3.19252,7.110612,0.0077015
Cr-O,CrO_1283577_POSCAR,35,global_gradient_fallback,5.1373069875,-0.081082163518767,-0.0586251534532174,-0.0224570100655496,4.52083,10.069122,0.0109246
Cr-O,CrO_1302566_POSCAR,35,global_gradient_fallback,3.8726433571,-0.08845669039763,-0.057918538936363506,-0.030538151461266497,3.407926,7.590381,0.0143367
Cr-O,CrO_19091_POSCAR,35,global_gradient_fallback,3.4070840722,-0.031786711756263,-0.014996088877513157,-0.016790622878749842,2.998234,6.677885,0.00420617
Cr-O,CrO_2039648_POSCAR,35,global_gradient_fallback,3.9496670526,-0.096732884050195,-0.05851035618313286,-0.038222527867062144,3.342026,7.443603,0.01518399
Cr-O,CrO_754983_POSCAR,35,local_max_drop,7.196225,-0.21050040890763,-0.09589855635655718,-0.11460185255107282,5.469131,14.104601,0.01251518
Cr-O,CrO_755073_POSCAR,35,global_gradient_fallback,5.4741271363,-0.096131132875461,-0.05862369465799232,-0.037507438217468686,4.631954,10.316624,0.01098443
Cr-O,CrO_755286_POSCAR,35,local_max_drop,3.75583375,-0.13598409510745,-0.07588737031863908,-0.06009672478881091,3.6056,7.361434,0.01919123
