chemsys,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Sc-O,Sc16O15_759946_POSCAR,35,local_max_drop,8.8020989185,-0.47935847648775,-0.12996434887134095,-0.34939412761640903,8.195058,14.872512,0.01556387
Sc-O,Sc20O19_684697_POSCAR,35,local_max_drop,11.6485315668,-0.60177178216492,-0.16306279058892292,-0.4387089915759971,10.845185,19.682002,0.01471323
Sc-O,Sc2O3_216_POSCAR,35,local_max_drop,11.6769937915,-0.34701631804527,-0.11358713697782687,-0.23342918106744315,10.871684,19.730093,0.01032329
Sc-O,Sc2O3_558748_POSCAR,35,local_max_drop,4.642051982,-0.1431275893153,-0.047563379437646276,-0.09556420987765374,4.32191,7.843467,0.01105364
Sc-O,Sc2O3_754455_POSCAR,35,local_max_drop,6.7811818876,-0.082398583697323,-0.026558977469764065,-0.05583960622755894,6.313514,11.457859,0.0040026
Sc-O,Sc2O3_755313_POSCAR,35,local_max_drop,6.7158773353,-0.087549483758748,-0.028567071352610367,-0.058982412406137635,6.252713,11.347517,0.00448216
Sc-O,Sc2O3_775837_POSCAR,35,local_max_drop,7.91391295,-0.31572657530382,-0.10949546190637353,-0.20623111339744643,7.368126,13.371784,0.01493015
Sc-O,ScO3_1186987_POSCAR,35,global_gradient_fallback,6.115019456,-0.048810108393497,-0.022034069690824564,-0.026776038702672433,5.678232,10.701284,0.00396191
