chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Ta-Y-O,Ta,Y,O,Y10Ta4O25_1100937_POSCAR,35,local_max_drop,5.2611146,-0.58568570024339,-0.2572324500239676,-0.32845325021942234,4.509527,9.206951,0.05265037
Ta-Y-O,Ta,Y,O,Y11Ta5O28_1101181_POSCAR,35,local_max_drop,18.5973241162,-0.34669043439482,-0.14280083218816508,-0.20388960220665492,16.032176,31.423065,0.00889151
Ta-Y-O,Ta,Y,O,Y11Ta5O28_1333484_POSCAR,35,local_max_drop,9.5470780775,-0.26417749427208,-0.13870368929746435,-0.12547380497461563,7.955898,15.593561,0.01798402
Ta-Y-O,Ta,Y,O,Y11Ta5O28_757588_POSCAR,35,local_max_drop,9.3573357727,-0.34620679043904,-0.14355503981898388,-0.20265175062005614,8.066669,15.810671,0.01781261
Ta-Y-O,Ta,Y,O,Y11Ta5O28_758379_POSCAR,35,local_max_drop,10.80494325,-0.34172784010272,-0.14043829848753234,-0.20128954161518767,9.314606,18.256628,0.01499675
Ta-Y-O,Ta,Y,O,Y3TaO7_1101635_POSCAR,35,local_max_drop,11.8415465245,-0.18132455513531,-0.06957173797700417,-0.11175281715830584,10.20823,20.00813,0.0067445
Ta-Y-O,Ta,Y,O,Y3TaO7_11321_POSCAR,35,local_max_drop,9.3514212435,-0.16676405923189,-0.06858742915645381,-0.09817663007543619,8.06157,15.800677,0.00832684
Ta-Y-O,Ta,Y,O,Y3TaO7_1190968_POSCAR,35,local_max_drop,9.3082217415,-0.16982017974602,-0.070839094097432,-0.09898108564858801,8.024329,15.727685,0.00870267
Ta-Y-O,Ta,Y,O,Y3TaO7_2901885_POSCAR,35,local_max_drop,7.7708075978,-0.16817407211951,-0.06789449812075195,-0.10027957399875805,6.698972,13.129985,0.00988397
Ta-Y-O,Ta,Y,O,Y3TaO7_675821_POSCAR,35,local_max_drop,8.0584010787,-0.15667604030013,-0.06749589221044408,-0.08918014808968591,6.946897,13.615919,0.00967884
Ta-Y-O,Ta,Y,O,Y7Ta3O18_1100882_POSCAR,35,local_max_drop,9.3311990065,-0.42832215260938,-0.18088354684453803,-0.24743860576484197,8.044137,15.766509,0.02248077
Ta-Y-O,Ta,Y,O,YTa3O9_850669_POSCAR,35,local_max_drop,9.3956694,-0.24476574446334,-0.16004611972295418,-0.08471962474038583,8.099715,15.875441,0.02000029
