chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Fe-Mn-S,Fe,Mn,S,Mn4FeS5_1221805_POSCAR,35,global_gradient_fallback,4.4503689846,-0.093680175127279,-0.06919981912598305,-0.024480356001295944,4.094339,8.722723,0.01469225
Fe-Mn-S,Fe,Mn,S,Mn4FeS5_1222234_POSCAR,35,global_gradient_fallback,6.7825415558,-0.081986922282579,-0.07065999927561471,-0.011326923006964293,6.239938,13.293781,0.00982534
