chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Nb-Ti-O,Nb,Ti,O,Ti15NbO32_1099073_POSCAR,35,local_max_drop,11.0870509,-0.26604456571727,-0.10946095154175726,-0.1565836141755127,10.322427,18.733293,0.00981968
Nb-Ti-O,Nb,Ti,O,Ti3NbO8_1101284_POSCAR,35,local_max_drop,14.3507169018,-0.15935861707482,-0.07351845213752745,-0.08584016493729255,13.361012,24.247763,0.00569899
Nb-Ti-O,Nb,Ti,O,Ti3NbO8_758428_POSCAR,35,local_max_drop,6.8511947989,-0.15858966934168,-0.07296137788386496,-0.08562829145781505,6.378699,11.576157,0.01183717
Nb-Ti-O,Nb,Ti,O,Ti3NbO8_776082_POSCAR,35,local_max_drop,8.662953167,-0.15662920180428,-0.06656294066034892,-0.09006626114393108,8.065508,14.637404,0.00817122
Nb-Ti-O,Nb,Ti,O,Ti5Nb2O14_758324_POSCAR,35,local_max_drop,6.860831832,-0.28105401386951,-0.12928321419128305,-0.15177079967822696,6.387671,11.59244,0.02105467
Nb-Ti-O,Nb,Ti,O,Ti5NbO12_758848_POSCAR,35,local_max_drop,7.6502099713,-0.11737260994676,-0.051614152780038995,-0.06575845716672102,7.122609,12.926217,0.00733555
Nb-Ti-O,Nb,Ti,O,TiNb2O7_1216971_POSCAR,35,local_max_drop,13.5850471501,-0.12426015824648,-0.06813677429203983,-0.056123383954440165,12.679377,22.18891,0.0058271
Nb-Ti-O,Nb,Ti,O,TiNb2O7_1217062_POSCAR,35,local_max_drop,13.6669989186,-0.12439917801638,-0.06704618406450465,-0.05735299395187535,12.755866,22.322765,0.00565084
Nb-Ti-O,Nb,Ti,O,TiNb2O7_759307_POSCAR,35,local_max_drop,11.3525844875,-0.2435003213411,-0.1334793173429176,-0.1100210039981824,10.595746,18.542555,0.01373663
Nb-Ti-O,Nb,Ti,O,TiNb3O6_29699_POSCAR,35,local_max_drop,9.2752675134,-0.17191303985713,-0.07208641786719804,-0.09982662198993196,8.315757,15.672004,0.00847505
Nb-Ti-O,Nb,Ti,O,TiNbO4_756350_POSCAR,35,local_max_drop,7.7604439905,-0.12458655767127,-0.060353955382486,-0.064232602288784,7.225241,13.112474,0.00895115
