chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1041628_POSCAR,35,local_max_drop,4.0921454,-0.26230875214441,-0.13802774214068086,-0.12428101000372915,3.945997,7.161254,0.03761275
Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1044647_POSCAR,35,local_max_drop,8.423814588,-0.33309825309353,-0.17558060632901998,-0.15751764676451,8.122964,14.741676,0.02271368
Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1044943_POSCAR,35,local_max_drop,8.67850984,-0.32821053982303,-0.1772775503416984,-0.1509329894813316,8.079992,14.663689,0.02434323
Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1045412_POSCAR,35,local_max_drop,7.6546656641,-0.122173747942,-0.050139194515150594,-0.07203455342684942,6.334896,12.933745,0.00737017
Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1047249_POSCAR,35,local_max_drop,7.3250089914,-0.12019619752162,-0.05376643419821262,-0.06642976332340739,6.540187,12.818766,0.0078448
Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1047325_POSCAR,35,local_max_drop,7.032896892,-0.13102420275706,-0.06915711566904463,-0.061867087088015374,6.781722,12.30757,0.01096342
Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1351134_POSCAR,35,local_max_drop,8.7613402818,-0.43806758415626,-0.24300855447295588,-0.19505902968330413,7.854995,14.803644,0.03364894
Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1366888_POSCAR,35,local_max_drop,7.30202745,-0.22962856480573,-0.11066823101712053,-0.11896033378860946,6.798439,12.337908,0.01736925
Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1370060_POSCAR,35,local_max_drop,4.1318648,-0.24688393166931,-0.13060868176292242,-0.11627524990638757,3.984298,7.230763,0.03552244
Ti-Zn-O,Ti,Zn,O,Ti2ZnO4_1379379_POSCAR,35,local_max_drop,8.8842762508,-0.32728141251891,-0.18276104942374258,-0.14452036309516744,7.965213,15.011363,0.02504747
Ti-Zn-O,Ti,Zn,O,Ti3Zn2O8_1042495_POSCAR,35,local_max_drop,8.6519764205,-0.15812329432891,-0.0902233431025659,-0.06789995122634411,8.055288,14.618857,0.01227713
Ti-Zn-O,Ti,Zn,O,Ti3Zn2O8_1385787_POSCAR,35,global_gradient_fallback,7.9821979282,-0.048561059637538,-0.04842439922166587,-0.00013666041587212518,7.697119,13.968846,0.00667163
Ti-Zn-O,Ti,Zn,O,Ti3Zn2O8_29104_POSCAR,35,local_max_drop,12.1619821695,-0.295061918983,-0.16789478023422438,-0.1271671387487756,11.742603,20.549556,0.01591054
Ti-Zn-O,Ti,Zn,O,Ti3Zn2O8_37995_POSCAR,35,global_gradient_fallback,7.2520618973,-0.049476764412344,-0.044793145380673076,-0.004683619031670923,6.99306,12.691108,0.00669455
Ti-Zn-O,Ti,Zn,O,Ti3ZnO7_1043918_POSCAR,35,local_max_drop,8.311161,-0.192841853336,-0.0975596326228576,-0.09528222071314241,7.757084,13.574896,0.01361776
Ti-Zn-O,Ti,Zn,O,Ti4ZnO6_1046715_POSCAR,35,local_max_drop,7.220847284,-0.2599474531154,-0.10961562979554434,-0.15033182331985567,6.96296,12.636483,0.01601847
Ti-Zn-O,Ti,Zn,O,Ti4ZnO9_1040892_POSCAR,35,local_max_drop,12.7725795,-0.12693011119911,-0.06172608264789235,-0.06520402855121764,11.921074,20.86188,0.00555812
Ti-Zn-O,Ti,Zn,O,Ti5ZnO7_1045822_POSCAR,35,local_max_drop,7.197606276,-0.32665733985408,-0.12791435123892914,-0.19874298861515088,6.683492,12.595811,0.01849878
Ti-Zn-O,Ti,Zn,O,Ti9Zn2O13_1045652_POSCAR,35,local_max_drop,7.1249207349,-0.29671184959246,-0.1183323134862864,-0.1783795361061736,6.615998,12.468611,0.01738059
Ti-Zn-O,Ti,Zn,O,TiZn2O4_532524_POSCAR,35,local_max_drop,15.0944107785,-0.34737444901387,-0.21162061931096604,-0.13575382970290395,12.491926,25.504349,0.01734863
Ti-Zn-O,Ti,Zn,O,TiZnO2_1045961_POSCAR,35,local_max_drop,4.0271193103,-0.1573714122335,-0.0731070270717347,-0.0842643851617653,3.451817,7.047459,0.02019719
Ti-Zn-O,Ti,Zn,O,TiZnO2_1385424_POSCAR,35,local_max_drop,8.5633442249,-0.1565378787113,-0.07097324796392517,-0.08556463074737485,7.340009,14.985852,0.00917285
