chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Co-Mn-O,Co,Mn,O,Mn2Co5O12_757022_POSCAR,35,global_gradient_fallback,6.3495108028,-0.086857811196853,-0.06287501014807445,-0.02398280104877855,5.861087,11.966386,0.00902119
Co-Mn-O,Co,Mn,O,Mn2CoO4_1221996_POSCAR,35,local_max_drop,6.8455484121,-0.11999150553038,-0.05482539042593422,-0.06516611510444578,5.070777,12.423403,0.0081699
Co-Mn-O,Co,Mn,O,Mn2CoO4_766445_POSCAR,35,local_max_drop,8.013515374,-0.24807409479938,-0.11340861397484124,-0.13466548082453877,6.164243,15.102394,0.01358939
Co-Mn-O,Co,Mn,O,Mn2CoO6_752633_POSCAR,35,global_gradient_fallback,6.88618287,-0.090761186913792,-0.0483398346860084,-0.04242135222778359,6.121051,12.497147,0.00673047
Co-Mn-O,Co,Mn,O,Mn2CoO6_761501_POSCAR,35,global_gradient_fallback,8.5491121101,-0.043315363341392,-0.023055441372536938,-0.020259921968855062,7.599211,15.515055,0.00249918
Co-Mn-O,Co,Mn,O,Mn3Co5O16_756736_POSCAR,35,global_gradient_fallback,7.6516140344,-0.12197886858079,-0.07459013994717661,-0.04738872863361339,6.801435,13.886263,0.0095638
Co-Mn-O,Co,Mn,O,Mn3CoO8_756482_POSCAR,35,global_gradient_fallback,6.7731607515,-0.060200470823541,-0.03197174007107478,-0.028228730752466215,6.020587,12.292032,0.00440797
Co-Mn-O,Co,Mn,O,Mn3CoO8_758012_POSCAR,35,local_max_drop,11.1280527,-0.24199934544232,-0.1261078777885646,-0.11589146765375538,10.303752,20.195355,0.01069712
Co-Mn-O,Co,Mn,O,Mn3CoO8_771970_POSCAR,35,global_gradient_fallback,6.7824596846,-0.058440050937378,-0.03179511327081374,-0.026644937666564263,6.028853,12.308908,0.00437433
Co-Mn-O,Co,Mn,O,Mn3CoO8_773167_POSCAR,35,local_max_drop,8.0760707986,-0.13044099836483,-0.06883787995163229,-0.06160311841319771,7.210777,14.133124,0.00882884
Co-Mn-O,Co,Mn,O,Mn3_CoO4_2_504423_POSCAR,35,local_max_drop,6.898800188,-0.17864198634033,-0.09030021439733325,-0.08834177194299674,5.1741,12.0729,0.01391686
Co-Mn-O,Co,Mn,O,Mn4CoO8_755442_POSCAR,35,global_gradient_fallback,6.7877218227,-0.069200827670936,-0.042277494554584544,-0.02692333311635145,6.004523,12.792245,0.00563563
Co-Mn-O,Co,Mn,O,Mn5Co3O16_756965_POSCAR,35,local_max_drop,7.9461438301,-0.12841345314144,-0.07037069153046475,-0.058042761610975255,7.378562,13.905752,0.00923877
Co-Mn-O,Co,Mn,O,Mn5CoO12_755555_POSCAR,35,global_gradient_fallback,6.79343603,-0.087395977566759,-0.04657319815867719,-0.04082277940808181,6.03861,12.328828,0.00634093
Co-Mn-O,Co,Mn,O,MnCo3O8_753551_POSCAR,35,global_gradient_fallback,6.6166604803,-0.057548314278853,-0.030851700612952393,-0.026696613665900606,5.881476,12.008013,0.00433132
Co-Mn-O,Co,Mn,O,MnCo3O8_757029_POSCAR,35,local_max_drop,7.5954806555,-0.12873746510388,-0.0714636085068496,-0.05727385659703041,7.032852,13.784391,0.00917079
Co-Mn-O,Co,Mn,O,MnCo3O8_773602_POSCAR,35,global_gradient_fallback,6.4529787941,-0.037764622136398,-0.031603511283036435,-0.006161110853361566,5.956596,12.161383,0.0042586
Co-Mn-O,Co,Mn,O,MnCo3O8_867992_POSCAR,35,local_max_drop,10.859589,-0.23684795907351,-0.12307255077726274,-0.11377540829624726,10.055175,19.708143,0.01058239
Co-Mn-O,Co,Mn,O,MnCo9O10_1176471_POSCAR,35,local_max_drop,9.7684551226,-0.2563688882298,-0.09982921304707457,-0.1565396751827254,8.205502,19.146172,0.0092782
Co-Mn-O,Co,Mn,O,MnCoO3_1181286_POSCAR,35,global_gradient_fallback,8.8381408016,-0.062335315469157,-0.042578324051430756,-0.019756991417726244,7.818355,16.656496,0.00465743
Co-Mn-O,Co,Mn,O,MnCoO4_1176441_POSCAR,35,global_gradient_fallback,6.7469051758,-0.069224520052883,-0.04461045820761461,-0.02461406184526839,5.997249,12.244383,0.00677379
Co-Mn-O,Co,Mn,O,MnCoO4_752945_POSCAR,35,global_gradient_fallback,3.9075534,-0.028621878546314,-0.015611538323275864,-0.013010340223038137,3.473381,7.091486,0.00373873
Co-Mn-O,Co,Mn,O,MnCoO4_753606_POSCAR,35,global_gradient_fallback,6.8079441302,-0.059915847088896,-0.03160480463656248,-0.028311042452333526,6.051506,12.355158,0.0043559
Co-Mn-O,Co,Mn,O,MnCoO4_756184_POSCAR,35,global_gradient_fallback,13.3848477,-0.055622456210508,-0.02941092224227443,-0.026211533968233572,11.897642,24.29102,0.00202424
Co-Mn-O,Co,Mn,O,MnCoO4_761556_POSCAR,35,global_gradient_fallback,5.878675143,-0.032293584111142,-0.022297305251395325,-0.009996278859746674,5.225489,10.668707,0.00386169
