chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Cu-Fe-O,Cu,Fe,O,Fe13Cu5O24_758556_POSCAR,35,local_max_drop,7.7118050171,-0.27471830247019,-0.19059558063088958,-0.08412272183930045,7.14056,13.995498,0.02684006
Cu-Fe-O,Cu,Fe,O,Fe13Cu5O24_763652_POSCAR,35,local_max_drop,7.6188101875,-0.2838512806196,-0.18581133019381108,-0.09803995042578895,7.032748,14.358527,0.02476949
Cu-Fe-O,Cu,Fe,O,Fe2CuO4_1289263_POSCAR,35,global_gradient_fallback,6.5275594138,-0.080347149883112,-0.06730652319260735,-0.013040626690504653,6.005355,12.794016,0.00972029
Cu-Fe-O,Cu,Fe,O,Fe2CuO4_33546_POSCAR,35,global_gradient_fallback,6.5573706041,-0.080299922253014,-0.06873410351492891,-0.011565818738085085,6.032781,12.852446,0.00993928
Cu-Fe-O,Cu,Fe,O,Fe2CuO4_38090_POSCAR,35,local_max_drop,7.8622401498,-0.27731250187559,-0.18485996811621808,-0.0924525337593719,7.257452,14.817299,0.0238742
Cu-Fe-O,Cu,Fe,O,Fe2CuO4_685418_POSCAR,35,local_max_drop,6.8980939289,-0.36785122787131,-0.24519670676818284,-0.12265452110312719,6.367471,13.000254,0.03607698
Cu-Fe-O,Cu,Fe,O,Fe5CuO8_2214547_POSCAR,35,global_gradient_fallback,6.5086804371,-0.082365816795529,-0.0681474420607529,-0.014218374734776093,5.987986,12.757014,0.00983936
Cu-Fe-O,Cu,Fe,O,Fe5CuO8_33300_POSCAR,35,global_gradient_fallback,6.5385867799,-0.089198589091537,-0.06733188324686352,-0.02186670584467347,6.0155,12.81563,0.00969991
Cu-Fe-O,Cu,Fe,O,Fe5CuO8_37779_POSCAR,35,global_gradient_fallback,6.5601665897,-0.092444602448188,-0.06788864517975661,-0.02455595726843139,6.035353,12.857927,0.00978901
Cu-Fe-O,Cu,Fe,O,Fe9Cu3O16_705842_POSCAR,35,local_max_drop,6.4333525699,-0.19106381783552,-0.12426245214078988,-0.06680136569473014,5.938479,12.124395,0.01964705
Cu-Fe-O,Cu,Fe,O,Fe9Cu3O16_861469_POSCAR,35,local_max_drop,7.6141312,-0.18461641950004,-0.12676597460576997,-0.05785044489427005,7.32128,14.349709,0.01659957
Cu-Fe-O,Cu,Fe,O,Fe9Cu3O16_868046_POSCAR,35,local_max_drop,7.9069826575,-0.18401341915059,-0.12354016742037358,-0.06047325173021642,7.32128,14.349709,0.01685351
