chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Cd-Mn-O,Cd,Mn,O,Mn2Cd3O5_760391_POSCAR,35,local_max_drop,6.7655732662,-0.23029166159851,-0.12098281886405553,-0.10930884273445447,5.953704,13.260524,0.01733801
Cd-Mn-O,Cd,Mn,O,Mn2CdO3_1221887_POSCAR,35,local_max_drop,6.1150590222,-0.15656655566572,-0.07187469122987748,-0.08469186443584252,5.625854,11.985516,0.01119921
Cd-Mn-O,Cd,Mn,O,Mn2CdO4_18720_POSCAR,35,global_gradient_fallback,6.7665355996,-0.092143788957597,-0.06562088191305196,-0.026522907044545047,5.985781,12.752317,0.009654
Cd-Mn-O,Cd,Mn,O,Mn4CdO5_1221716_POSCAR,35,local_max_drop,4.0164601086,-0.13742042025523,-0.0498228138868852,-0.0875976063683448,3.05251,7.872262,0.01147878
Cd-Mn-O,Cd,Mn,O,Mn7CdO12_1105241_POSCAR,35,local_max_drop,7.9683545806,-0.17549348188069,-0.10268022056096654,-0.07281326131972346,7.661879,15.017284,0.01289445
Cd-Mn-O,Cd,Mn,O,Mn7CdO12_1105404_POSCAR,35,local_max_drop,8.2364450784,-0.17381993229326,-0.09673764451190968,-0.07708228778135033,7.626338,14.947623,0.01266369
Cd-Mn-O,Cd,Mn,O,Mn9CdO10_756679_POSCAR,35,local_max_drop,10.570082484,-0.29120447966989,-0.09464451151740635,-0.19655996815248364,8.033263,20.717362,0.00814929
Cd-Mn-O,Cd,Mn,O,MnCd4O5_1176452_POSCAR,35,local_max_drop,8.217927047,-0.42100270502932,-0.26029441716150575,-0.16070828786781427,7.560493,16.107137,0.03097606
Cd-Mn-O,Cd,Mn,O,MnCd4O5_1221762_POSCAR,35,local_max_drop,4.1011106625,-0.42744099887204,-0.2605971472782441,-0.1668438515937959,3.773022,8.038177,0.0620977
Cd-Mn-O,Cd,Mn,O,MnCd4O5_753688_POSCAR,35,local_max_drop,8.1357645403,-0.4244739272892,-0.25124511088546003,-0.17322881640374,7.159473,15.946098,0.03031123
Cd-Mn-O,Cd,Mn,O,MnCd6O8_752683_POSCAR,35,local_max_drop,10.7391847743,-0.47243071361141,-0.33495442446073626,-0.13747628915067373,10.309617,21.048802,0.03037986
Cd-Mn-O,Cd,Mn,O,MnCd9O10_757244_POSCAR,35,local_max_drop,8.2843712113,-0.81657834275118,-0.5258797832390733,-0.29069855951210677,7.621622,16.237368,0.06272589
Cd-Mn-O,Cd,Mn,O,MnCdO2_1221645_POSCAR,35,local_max_drop,6.99964425,-0.19574718134839,-0.0858706998629651,-0.1098764814854249,5.599715,13.719303,0.01158676
Cd-Mn-O,Cd,Mn,O,MnCdO2_752688_POSCAR,35,global_gradient_fallback,5.1063765058,-0.080637354400423,-0.04900946120363765,-0.03162789319678534,4.680845,10.425519,0.00855126
