chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Fe-Ti-O,Fe,Ti,O,Ti11Fe13O36_530435_POSCAR,35,local_max_drop,7.4761768592,-0.38013640985373,-0.2553390541458096,-0.12479735570792039,6.960578,12.632161,0.04230765
Fe-Ti-O,Fe,Ti,O,Ti11Fe13O36_530780_POSCAR,35,local_max_drop,7.5099735383,-0.38052128171758,-0.2553354695824744,-0.1251858121351056,6.992044,12.689266,0.04206797
Fe-Ti-O,Fe,Ti,O,Ti11Fe13O36_531901_POSCAR,35,local_max_drop,8.0343036174,-0.37867449562551,-0.2583070096011891,-0.1203674860243209,7.757259,13.575203,0.03988641
Fe-Ti-O,Fe,Ti,O,Ti11Fe17O42_757435_POSCAR,35,local_max_drop,10.916230455,-0.43250415110571,-0.3140117076934126,-0.11849244341229742,10.539809,18.444665,0.03599345
Fe-Ti-O,Fe,Ti,O,Ti12Fe5O32_773026_POSCAR,35,local_max_drop,12.2413092413,-0.23534880918151,-0.12445762037582392,-0.11089118880568608,11.819195,20.683591,0.01112622
Fe-Ti-O,Fe,Ti,O,Ti13_Fe5O14_3_757320_POSCAR,35,local_max_drop,12.8826330712,-0.44193960746704,-0.29496881751800474,-0.14697078994903523,12.438404,21.767208,0.02826779
Fe-Ti-O,Fe,Ti,O,Ti2FeO5_1101126_POSCAR,35,local_max_drop,16.554097231,-0.27557925454267,-0.1477365161717911,-0.12784273837087892,15.412435,27.970716,0.0102384
Fe-Ti-O,Fe,Ti,O,Ti2FeO5_1101128_POSCAR,35,local_max_drop,5.461765455,-0.36082816102416,-0.20205412027277925,-0.15877404075138074,5.273429,9.2285,0.04286378
Fe-Ti-O,Fe,Ti,O,Ti2FeO5_28231_POSCAR,35,global_gradient_fallback,5.452645047,-0.093885824239706,-0.05125197163296492,-0.04263385260674108,5.076601,9.21309,0.0107067
Fe-Ti-O,Fe,Ti,O,Ti3Fe3O_27884_POSCAR,35,local_max_drop,9.5317194607,-0.66112711774821,-0.19933832073874677,-0.4617887970094632,8.825666,17.298306,0.01988304
Fe-Ti-O,Fe,Ti,O,Ti3Fe5O12_685374_POSCAR,35,local_max_drop,8.0224650574,-0.24372318001753,-0.17924754358270015,-0.06447563643482984,7.745828,13.5552,0.02801583
Fe-Ti-O,Fe,Ti,O,Ti3Fe5O12_698576_POSCAR,35,local_max_drop,8.0854241768,-0.24084746484921,-0.17913403841671302,-0.06171342643249697,7.806616,13.661579,0.02788794
Fe-Ti-O,Fe,Ti,O,Ti3Fe9O16_530877_POSCAR,35,local_max_drop,7.5913209869,-0.34555939588758,-0.2643666454409571,-0.08119275044662289,6.984015,14.878989,0.03203529
