chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Fe-V-O,Fe,V,O,V14Fe5O32_1101241_POSCAR,35,local_max_drop,8.5815470628,-0.28462263440144,-0.16562030735383476,-0.11900232704760522,7.989716,14.499855,0.02247912
Fe-V-O,Fe,V,O,V16FeO41_867706_POSCAR,35,local_max_drop,18.1507263,-0.14825639684409,-0.077693268522416,-0.07056312832167401,16.979712,28.689858,0.00442384
Fe-V-O,Fe,V,O,V2FeO4_1274527_POSCAR,35,local_max_drop,8.4899496716,-0.11411854918888,-0.053600832950167016,-0.06051771623871298,7.580312,14.857412,0.00689744
Fe-V-O,Fe,V,O,V2FeO4_1274785_POSCAR,35,local_max_drop,8.3927086053,-0.11375966451892,-0.05338203166835753,-0.06037763285056247,7.19375,14.68724,0.00694617
Fe-V-O,Fe,V,O,V2FeO4_1276134_POSCAR,35,local_max_drop,8.4885094918,-0.11370461716589,-0.05379103028375069,-0.05991358688213931,7.579026,14.854892,0.0069373
Fe-V-O,Fe,V,O,V2FeO4_1286870_POSCAR,35,global_gradient_fallback,7.1113053719,-0.075456478112248,-0.06394868419025933,-0.011507793921988668,5.794397,12.905702,0.00937207
Fe-V-O,Fe,V,O,V2FeO4_20167_POSCAR,35,global_gradient_fallback,8.2039497051,-0.079371431327439,-0.06335646452219701,-0.01601496680524199,6.6847,14.888649,0.00806166
Fe-V-O,Fe,V,O,V3FeO8_771199_POSCAR,35,global_gradient_fallback,8.9037195114,-0.039976528195834,-0.03312971485101822,-0.00684681334481578,7.061571,15.044216,0.00426578
Fe-V-O,Fe,V,O,V3_FeO4_2_1207898_POSCAR,35,local_max_drop,8.309897876,-0.15880585883648,-0.09602741110768905,-0.06277844772879095,8.013116,14.542321,0.01278918
Fe-V-O,Fe,V,O,V5_FeO6_2_1100942_POSCAR,35,local_max_drop,10.3189849228,-0.32869604321379,-0.2247530419601088,-0.10394300125368117,9.607331,17.435526,0.02549137
